title,abstract,authors,year,journal,doi,url,notes
Coastal Resilience And Adaptation Strategies: Natural Habitats For Coastal Protection And Atlantic Forest Restoration On The Coast Of The Rio De Janeiro State,"Climate change exerts impacts on biodiversity and coastal ecosystems. given the socio-economic and environmental significance of coastal zones, preventative and mitigative measures are imperative to address the damages resulting from erosive processes and coastal flooding. the state of rio de janeiro, with its 1160 km of coastline, holds ecological, socio-economic, and logistical importance in brazil, necessitating the safeguarding of these assets. we employed the invest modeling program to assess coastal vulnerability, incorporating data on populations, logistical infrastructure (ports and aerodromes), and priority areas for fauna protection. our findings revealed that the state of rio de janeiro faces coastal risks ranging from intermediate to high at 66 %, and a substantial portion of legally protected areas does not encompass habitats near the coast. we illustrated the pivotal role of habitats in coastal protection, emphasizing that their removal would significantly augment coastal vulnerability. the amalgamation of these factors allowed us to propose adaptation strategies based on nature-based solutions to address environmental and socioeconomic challenges.",HENUD IR;PÓVOA AA;TAVARES MG;SOARES-GOMES A,2024,INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION,10.1016/j.ijdrr.2024.104861,https://doi.org/10.1016/j.ijdrr.2024.104861,Citations: 2 | Category: Sud uniquement
How Do Climate And Land Use Change Impact Sediment Yield In A Caspian Sea Sub-Basin?,"Sediment yield (sy) is affected by many components, such as topography, climatic phenomena, land use (lu), and soil characteristics, but it is significantly influenced by complicated interactions between climate, lu, and topography. in the current research, invest sdr model was utilized to investigate the climate change (cc) and land use change (luc) contribution to sediment yield effects in a great sub-basin of the caspian sea in the north of iran. accordingly, five distinct scenarios were extracted and utilized for modeling purposes. the initial two scenarios pertained to the effects of cc, while the third scenario focused on luc. the final two scenarios involved a combination of both cc and luc. the results depicted a decreasing and negative impact on sy by cc, while lu had an incremental and positive impact. however, the impact of luc was more severe comparing to cc. under scenario 1, compared with the current situation, sediment retention increased by only 0.1%, while sediment exports and total potential soil loss decreased by 0.24% and 0.11%, respectively, but under scenario 2, sediment retention, sediment exports, and total potential soil loss decreased by 19.08%, 19.23%, and 19.25%, respectively. in scenario 3, sediment retention decreased by only 0.78%, while sediment exports and total potential soil loss increased by 22.04% and 21.48%, respectively. under scenario 4, sediment retention decreased by only 0.76%, but sediment exports and total potential soil loss increased by 22.56% and 21.223%, respectively. also, under scenario 5, sediment retention, sediment exports, and total potential soil loss decreased by 19.72%, 1.35%, and 1.85%, respectively. the estimation of cc/luc influence on sy could assist managers and policymakers to have a better comprehension of sediment production processes and help them to manage and control sediment export in watersheds.",DANESHI A;PANAHI M;ZARANDIAN A;NAJAFINEJAD A,2024,INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY,10.1007/s13762-024-05501-2,https://doi.org/10.1007/s13762-024-05501-2,Citations: 2 | Category: Sud uniquement
Investing In Natural Capital And National Security: A Comparative Review Of Restoration Projects In South Africa,"Does restoration pay? We seek to answer this question by reviewing the benefits and costs of 37 economic values derived from five groups of actual restoration-related case studies in south africa at various scales. the mean opportunity costs of not restoring are the following (a negative value implies an economic loss to society): i) local level single species studies concerned with clearing invasive alien plants (mean = -$ 27.24/ha/yr, sd = +/-22.93; n = 5); ii) local level multiple species studies concerned with clearing invasive alien plants (mean = -$289/ha/yr, sd = +/-550.6; n = 14); iii) national level studies concerned with clearing invasive alien plants (mean = -$40.2/ha/yr, sd = +/-17.2; n = 3); iv) non-clearing related restoration (mean = -$52/ha/yr, sd = +/-154.2; n = 10); and v) agricultural land rehabilitation (mean = -$428.1/ha/yr, sd = +/-352.7; n = 5). when these annual values are capitalised (i.e. discounted into perpetuity) to reflect the temporal impact of the foregone benefits of restoration, the losses amount to between 16 and 50 times greater than the annual values. capitalisation of these values is an important step towards an asset-based approach in the management, restoration and conservation of natural capital. it is a step towards viewing the investment in restoration not merely as an expenditure item to be minimised, but as a truly worthwhile investment in the future wellbeing of both people and the planet - an investment in the national security of the country. more work, however, is required to transfer this value onto the balance sheets of companies in order to entice the private sector to invest more as well as to convert the implicit societal benefits of restoration to explicit company-wide value enhancement opportunities.",CROOKES DJ;BLIGNAUT JN,2019,HELIYON,10.1016/j.heliyon.2019.e01765,https://doi.org/10.1016/j.heliyon.2019.e01765,Citations: 16 | Category: Sud uniquement
Riparian Habitat Quality As An Indicator Of Land Use/Land Cover Effects On Riverine Water Quality,"Riparian land use/land cover (lulc) plays a crucial role in maintaining riverine water quality by altering the transport of pollutants and nutrients. nevertheless, establishing a direct relationship between water quality and lulc is challenging due to the multi-indicator nature of both factors. water quality encompasses a multitude of physical, chemical, and biological parameters, while lulc represents a diverse array of land use types. riparian habitat quality (rhq) serves as an indicator of lulc. yet, it remains to be seen whether rhq can act as a proxy of lulc for assessing the impact of lulc on riverine water quality. this study examines the interplay between rhq, lulc and water quality, and develops a comprehensive indicator to predict water quality. we measured several water quality parameters, including ph (potential of hydrogen), tn (total nitrogen), tp (total phosphorus), twater (water temperature), do (dissolved oxygen), and ec (electrical conductivity) of the yue and jinshui rivers draining to the han river during 2016, 2017 and 2018. the water quality index (wqi) was further calculated. rhq is assessed by the invest (integrated valuation of ecosystem services and tradeoffs) model. our study found noticeable seasonal differences in water quality, with a higher wqi observed in the dry season. the rhq was strongly correlated with lulc compositions. rhq positively correlated with wqi, and do concentration and vegetation land were negatively correlated with twater, tn, tp, ec, cropland, and construction land. these correlations were stronger in the rainy season. human-dominated land, such as construction land and cropland, significantly contributed to water quality degradation, whereas vegetation promoted water quality. regression models showed that the rhq explained variations in wqi better than lulc types. our study concludes that rhq is a new and comprehensive indicator for predicting the dynamics of riverine water quality.",GU SJ;LI SY,2024,GEOGRAPHY AND SUSTAINABILITY,10.1016/j.geosus.2023.11.005,https://doi.org/10.1016/j.geosus.2023.11.005,Citations: 14 | Category: Nord uniquement
"Land-Use Changes Lead To A Decrease In Carbon Storage In Arid Region, China","The carbon storage of terrestrial ecosystems is closely related to global climate change. therefore, assessing the impact of land-use changes on carbon storage is instructive to reduce global carbon emissions. taking an arid region in northwest china as an example, this paper analyzed the land-use changes in arid region from 1980 to 2015. it used the ca-markov model to predict the land-use pattern from 2020 to 2050, the carbon storage and sequestration module in integrated valuation of ecosystem services and tradeoffs (invest) mode to assess and predict ecosystem carbon storage over the past 35 years and in the next 30 years and discusses the impact of landuse changes on the carbon storage of terrestrial ecosystems. the results showed that: (1) the high-value areas of carbon storage in arid region were primarily concentrated in grassland, forests and farmland, and the low-value areas of carbon storage were mainly in desert areas. (2) the carbon storage in arid region showed a downward trend. from 1980 to 2015, the carbon reserves of terrestrial ecosystems in arid region decreased by 90.95 tg, and the net loss of carbon reserves from 2020 to 2050 was 14.72 tg. grassland degradation was the main reason for the reduction of carbon storage in arid region. (3) the carbon storage of farmland had increased significantly, but the expansion of farmland dominated by high carbon density grassland, wetland and forest, had reduced the overall carbon storage of the arid region.",ZHU GF;QIU DD;ZHANG ZAX;SANG LY;LIU YW;WANG L;ZHAO KL;MA HY;XU YX;WAN QZ,2021,ECOLOGICAL INDICATORS,10.1016/j.ecolind.2021.107770,https://doi.org/10.1016/j.ecolind.2021.107770,Citations: 188 | Category: Nord uniquement
Spatiotemporal Simulation Of Blue-Green Space Pattern Evolution And Carbon Storage Under Different Ssp-Rcp Scenarios In Wuhan,"Rapid socioeconomic growth has altered land use patterns, resulting in a surge in worldwide co2 emissions, triggering global climate challenges and adversely affecting human health, safety, and sustainable socioeconomic development. as a result, immediate action is required to undertake climate mitigation and adaptation strategies. this study, based on the causal logic of climate change, blue-green space patterns, and carbon emissions, uses the system dynamics (sd) model, patch-generating land use simulation (plus) model, and integrated valuation of ecosystem service and trade-offs (invest) models to simulate the evolution of blue-green space patterns and predict the spatial distribution of carbon storage in wuhan to 2060 from 2030 under three ssp-rcp scenarios from cmip6 and investigates their mechanisms. the findings show that across various ssp-rcp scenarios, the blue-green space patterns in wuhan would decline over the next 30 years, with green spaces decreasing to some amount and blue spaces growing marginally. the carbon storage is also expected to decline due to the shrinking blue-green space patterns. the ssp126 scenario has the least shrinkage of blue-green spaces, resulting in a reduction of 7.18tg in carbon storage. under the ssp245 scenario, the expansion of non-blue-green spaces encroaches on blue-green spaces, resulting in an 8.13 tg decrease in carbon storage. across the ssp585 scenario, non-blue-green spaces expand the fastest, resulting in the highest loss of blue-green spaces and a considerable drop in carbon storage of 11.67 tg. this research is extremely important for optimizing regional land use patterns, coordinating green and high-quality development in wuhan, and assisting with the implementation of urban climate change adaptation plans.",LI GY;WANG WZ;LI BW;DUAN ZY;HU L;LIU JW,2025,SCIENTIFIC REPORTS,10.1038/s41598-025-88299-4,https://doi.org/10.1038/s41598-025-88299-4,Citations: 7 | Category: Nord uniquement
"Habitat Quality Assessment And Driving Factors Analysis Of Guangdong Province, China","Habitat quality is a key factor in regional ecological restoration and green development. however, limited information is available to broadly understand the role of natural and human factors in influencing habitat quality and the extent of their impact. based on remote sensing monitoring data of land use over five time points (2000, 2005, 2010, 2015, and 2020), natural factors, and socioeconomic data, we applied the invest model to assess habitat quality in guangdong province. using a multiscale geographically weighted regression (mgwr) model, we explored the spatial scale differences in the role of natural and human factors affecting habitat quality and the degree of their influence. the highlights of the results are as follows: ① from 2000 to 2020, land-use changes in the pearl river delta (prd) region were particularly obvious, with the dynamic degree of construction land being higher than that of other land-use types. construction land has gradually occupied agricultural and ecological land, causing damage to habitats. ② the overall habitat quality in guangdong province is decreasing; the areas with low habitat quality values are concentrated in the prd region and the coastal areas of chaoshan, maoming, and zhanjiang, while the areas with higher habitat quality values are mainly located in the non-coastal areas in the east and west of guangdong and the north of guangdong. ③ the mgwr regression results showed that the normalized vegetation index had the strongest effect on habitat quality, followed by road density, gross domestic product (gdp) per unit area, slope, and average elevation, and the weakest effect on average annual precipitation. ④ the effects of average elevation, gdp per unit area, and normalized vegetation index on habitat quality were significantly positively correlated, while road density was significantly negatively correlated. these results provide a scientific basis for adjusting spatial land-use planning and maintaining regional ecological security.",LIU YX;WANG YT;LIN YW;MA XQ;GUO SF;OUYANG QR;SUN CG,2023,SUSTAINABILITY,10.3390/su151511615,https://doi.org/10.3390/su151511615,Citations: 14 | Category: Nord uniquement
"Land Use/Land Cover Change Effect On Soil Erosion And Sediment Delivery In The Winike Watershed, Omo Gibe Basin, Ethiopia","Information on soil loss and sediment export is essential to identify hotspots of soil erosion to inform conservation interventions in a given watershed. this study investigates the dynamics of soil loss and sediment export associated with land-use/land cover changes and identifying soil loss hotspot areas in the winike watershed of the omo-gibe basin of ethiopia. spatial data collected from satellite images, topographic maps, meteorological and soil data were analyzed. the land-use types in the study area were categorized into six: cultivated land, woodland, forest, grazing, shrubland, and bare land. the integrated valuation of ecosystem services and tradeoffs (invest) of the sediment delivery ratio (sdr) model was used based on the analysis of land use/land cover and rusle factors. the results show that total soil loss increased from 774.86 thousand tons in 1988 to 951.21 thousand tons in 2018 while the corresponding sediment export increased by 3.85 thousand tons for the same period. these were subsequently investigated in each land-use type. cultivated fields generated the highest soil erosion rate, increasing from 10.02 t/ha/year in 1988 to 43.48 t/ha/year in 2018 when compared with the grazing, shrub, forest, wood land and bare land-use types. this corresponds with the expansion of the cultivated area. this is logical as the correlation between soil loss and sediment delivery and expansion of cultivated area is highly significant (p < 0.001). sub-watershed six (sw-6) showed the highest soil loss (23.17 t/ha/year) while sub-watershed two (sw- 2) has the lowest soil loss (5.54 t/ha/year). this is because sw-2 is situated in the lower reaches of the watershed under dense vegetation cover experiencing less erosion. the findings on the erosion hotspots presented in this study allow prioritizing the segments of the watershed that need immediate application of improved management interventions and informed decision-making processes.",ANESEYEE AB;ELIAS E;SOROMESSA T;FEYISA GL,2020,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2020.138776,https://doi.org/10.1016/j.scitotenv.2020.138776,Citations: 213 | Category: Sud uniquement
"Ecological Protection Alone Is Not Enough To Conserve Ecosystem Carbon Storage: Evidence From Guangdong, China","The increase in atmospheric co2 caused by land use and land cover change (lucc) is one of the drivers of the global climate. as one of the most typical high-urbanization areas, the ecological conflicts occurring in guangdong province warrant urgent attention. a growing body of evidence suggests lucc could guide the future ecosystem carbon storage, but most lucc simulations are simply based on model results without full consistency with the actual situation. fully combined with the territorial spatial planning project and based on the land use pattern in 2010 and 2020, we have used the markov and patch-generating land use simulation (plus) model to simulate the future four land use scenarios: the business as usual (bu), ecological protection (ep), farmland protection (fp), and economic development (ed) scenario, and the ecosystem carbon storage was assessed by the integrated valuation of ecosystem services and tradeoffs (invest) model. the results show that the built-up area experience further expansion in all scenarios, the largest scale happened in ed and the smallest in fp. besides, the forest area in the ep scenario is the largest, while the land use pattern developed based on the previous circumstances in the bu scenario. furthermore, the carbon storage plunged from 1619.21 tg c in 2010 to 1606.60 tg c in 2020, with a total decrease of 12.61 tg c. urban expansion caused 79.83% of total carbon losses, of which 31.56% came from farmland. in 2030, the carbon storage dropped in all scenarios, and their storage amount has a relationship of fp > bu > ep > ed. to better resolve the ecological problems and conserve ecosystem carbon storage, not only ecological protection but also the protection of the land near the city such as farmland protection strategies must be considered.",CUI LH;TANG WW;ZHENG S;SINGH RP,2023,LAND,10.3390/land12010111,https://doi.org/10.3390/land12010111,Citations: 12 | Category: Nord uniquement
"Spatial And Temporal Variations Of Habitat Quality And Its Response Of Landscape Dynamic In The Three Gorges Reservoir Area, China","Habitat quality is an important indicator for assessing biodiversity and is critical to ecosystem processes. with urban development and construction in developing countries, habitat quality is increasingly influenced by landscape pattern changes. this has made habitat conservation to be an increasingly urgent issue. despite the growing interest in this issue, studies that reveal the role of land use change in habitat degradation at multiple scales are still lacking. therefore, we analyzed the spatial and temporal variations of habitat quality of the three gorges reservoir area by the invest habitat quality model and demonstrated the responses of habitat quality to various landscape dynamics by correspondence analysis. the result showed that the habitat quality score of this area increased from 0.685 in 2000 to 0.739 in 2015 and presented a significant spatial heterogeneity. habitat quality was significantly higher in the northeastern and southwestern parts of the reservoir area than in other regions. meanwhile, habitat quality improved with altitude and slope, and increased for all altitude and slope zones. the habitat quality of >1000 m and >25 degrees zone exceeds 0.8, while the habitat quality of <500 m and <15 degrees zone is less than 0.6. habitat quality significantly varied among landscape dynamics and was extremely sensitive to vegetation recovery and urban expansion. the vegetation restoration model of returning farmland to forest is difficult to sustain, so we suggest changing the vegetation recovery model to constructing complex vegetation community. this study helps us to better understand the effects of landscape pattern changes on habitat quality and can provide a scientific basis for formulating regional ecological conservation policies and sustainable use of land resources.",LIU SS;LIAO QP;XIAO MZ;ZHAO DY;HUANG CB,2022,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph19063594,https://doi.org/10.3390/ijerph19063594,Citations: 51 | Category: Nord uniquement
Habitat Quality On The Edge Of Anthropogenic Pressures: Predicting The Impact Of Land Use Changes In The Brazilian Upper Paraguay River Basin,"Landscape change s driven by anthropogenic activities often have negative impacts on ecosystems, jeopardizing the provision of vital services that sustain biotic elements and wildlife. predicting the effects of such transformations is crucial for developing strategies to mitigate ecological damage. this study explores the interaction of land use changes and habitat quality estimates in the upper paraguay river basin in brazil, using the invest habitat quality model to estimate spatiotemporal landscape trends and evaluate the potential impact of land use policies for the future. under a business-as-usual scenario by 2050, potential land use changes are simulated for shaping habitat quality, habitat degradation, and habitat rarity estimates as landscape proxies for biodiversity conservation. results show an extensive expansion of pastures through deforestation, leading to progressive habitat degradation with a significant decay in the predicted and observed habitat quality. the habitat quality index estimates show a spatial decrease from 0.78 to 0.57 for the 1989 -2050 period. the same trend is observed in protected areas for the period 2019 -2050, with an increase of anthropogenic land use and a decrease of the habitat quality from 0.80 to 0.57 in conservation units, and from 0.75 to 0.53 in indigenous lands. for improved conservation outcomes, this work introduces new insights for shaping environmental actions that can be flagged as sustainable land management practices and ecological perspectives towards spatial pressures at different scales. therefore, government institutions responsible for the protection of conservation units and indigenous communities can be informed about potential land use impacts on their territories. the findings suggest that incorporating additional scenario trends and climate-related variables could be a valuable direction for future studies to extend further the modelling approaches explored in this work.",BROQUET M;CAMPOS FS;CABRAL P;DAVID J,2024,JOURNAL OF CLEANER PRODUCTION,10.1016/j.jclepro.2024.142546,https://doi.org/10.1016/j.jclepro.2024.142546,Citations: 23 | Category: Nord uniquement
Evaluating The Impact Of Multi Scenario Land Use Change Simulation On Carbon Storage At Different Scales: A Case Study Of Pearl River Delta Urban Agglomeration,"Carbon storage in terrestrial ecosystems is crucial to advance carbon neutrality and support sustainable development. extensive studies have explored the effect of land use change on carbon storage, especially urban expansion. as one of the world's top urban agglomerations, the pearl river delta urban agglomeration (prdua) is facing a dramatic loss of carbon storage along with urbanization. coordinating economic development and ecological protection and achieving low-carbon green development are urgently needed to alleviate the decline in urban carbon storage. here, we quantified land use change in the historical period (2000, 2010, 2020) and in 2030 and then estimated carbon storage dynamics at different scales by combining the plus model and the invest model. we found that: (1) construction land significantly increased simultaneously with considerable losses of farmland (2273.29 km(2)) and forestland (949.98 km(2)) from 2010-2020. in 2030, construction land will expand by 997.83 km(2) (12.51%), 1419.97 km(2) (17.79%), and 238.60 km(2) (2.99%) under the natural growth (ng), urban expansion (ue), and low carbon development (lcd) scenarios, respectively. (2) compared to 2020, carbon storage under the lcd will reach 6.51x10(8) mg, with the lowest decline rate (0.35%). (3) at the city level, shenzhen had the highest decline rate under various scenarios, followed by zhuhai and guangzhou. at the county scale, carbon storage followed the order ng > ue > lcd in 2000-2030. at the grid scale, carbon storage showed a declining trend from the central prdua region to marginal areas. thus, comprehensive considering the multiscale effects of land use change on carbon storage was beneficial to formulate reasonable measures for specific areas. differentiated development categories at different scales and low-carbon industrial upgrading should be implemented to maintain ecosystem services and achieve sustainable development.",WEN D;LI XA;WANG XM;HONG M;ZHOU W;XU NZ,2023,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2023.1259369,https://doi.org/10.3389/fevo.2023.1259369,Citations: 5 | Category: Nord uniquement
"Leveraging Machine Learning Algorithms In Dynamic Modeling Of Urban Expansion, Surface Heat Islands, And Carbon Storage For Sustainable Environmental Management In Coastal Ecosystems","Climate change and rapid urbanization are dramatically altering coastal ecosystems worldwide, with significant implications for land surface temperatures (lst) and carbon stock concentration (csc). this study investigates the impacts of day and night time lst dynamics on csc in cox's bazar, bangladesh, from 1996 to 2021, with future projections to 2041. using landsat and modis imagery, we found that mean daytime lst increased by 3.57 degrees c over the 25-year period, while nighttime lst showed a slight decrease of 0.05 degrees c. concurrently, areas with no carbon storage increased by 355.78%, while high and very high csc zones declined by 14.15% and 47.78%, respectively. the integrated valuation of ecosystem services and tradeoffs (invest) model estimated a 28.64 km(2) reduction in high csc areas from 1996 to 2021. statistical analysis revealed strong negative correlations between lst and vegetation indices (r-2 = -0.795 to -0.842, p < 0.001) and positive correlations with built-up indices (r-2 = 0.812 to 0.893, p < 0.001). cross-sectional analysis showed that areas within 2 km of the coastline experienced a lower rate of lst increase (0.03 degrees c/year) compared to inland areas (0.05 degrees c/year). a cellular automata-artificial neural network model projected that by 2041, 22.51% of the study area may experience lst >32 degrees c, while areas with lst <24 degrees c may decrease to 1.68%. these observations underscore the pressing necessity for sustainable strategies in urban planning and conservation in swiftly evolving coastal areas, especially considering the challenges posed by climate change and population growth.",AL KAFY A;DEY NN;SAHA M;ALTUWAIJRI HA;FATTAH MA;RAHAMAN ZA;KALAIVANI S;BAKSHI A;RAHAMAN SN,2024,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2024.122427,https://doi.org/10.1016/j.jenvman.2024.122427,Citations: 14 | Category: Majorité Sud
Unveiling The Spatiotemporal Heterogeneity And Driving Mechanisms Of Carbon Storage Changes In Response To Land Use/Land Cover Changes Under Different Future Scenarios: Insights From The Gmop-Sem Model,"Increasing urbanization and industrialization in china have resulted in drastic land use/land cover (lulc) changes, leading to decreased carbon storage (cs) in terrestrial ecosystems. this study assessed the spatial and temporal heterogeneity of cs evolution from 1990 to 2030 using the integrated valuation of ecosystem services and tradeoffs, patch-generating land use simulation, and grey multi-objective optimization programming models in the xiong'an new area. subsequently, structural equation model was used to explore the driving mechanisms between the influencing factors and cs. the following results were obtained: (1) between 1990 and 2020, the trend of cs in the xiong'an new area showed a fluctuating ""decrease-increase-decrease"" pattern, and the cs reached a minimum in 2020. the distribution of cs also showed spatial heterogeneity. a reduction in cropland area was the main factor contributing to a lower cs. (2) under different development scenarios, the cs change in the xiong'an new area in 2030 was generally characterized by ""rising in the north and falling in the south"". baiyang lake and its surrounding areas played a key role in maintaining the stability of cs. (3) economic growth, areas away from railways, and lower population densities had positive impacts on cs, while increases in altitude and temperature had negative impacts on cs. moreover, the intensities of their impacts changed under different development scenarios. the results of the study can help support the optimization of lulc patterns and the formulation of sustainable development strategies in the xiong'an new area.",JIN TL;ZHANG PX;ZHOU N;LI S,2025,JOURNAL OF CLEANER PRODUCTION,10.1016/j.jclepro.2024.144622,https://doi.org/10.1016/j.jclepro.2024.144622,Citations: 6 | Category: Nord uniquement
"Land Use Change And Prediction For Valuating Carbon Sequestration In Viti Levu Island, Fiji","This study examines land use changes and evaluates the past and projected forest carbon sequestration and its valuation in viti levu island, fiji, through a combination of remote sensing with a geospatial-based modeling approach. land use classification was performed using landsat 7 and landsat 8 imageries of the years 2000 and 2020; then, cellular automata and artificial neural network (ca-ann) modeling was conducted to predict the land use map of 2040. carbon sequestration and the economic valuation were estimated using the land use maps of the past, present, and future (2000, 2020, and 2040) within the integrated valuation of ecosystems trade-off (invest) model. the results showed that deforestation occurred during the past two decades, and the forest area was predicted to keep decreasing in 2040, with the major contribution from the conversion to the agricultural area. local communities' perceptions confirmed that the forest conversion to croplands would persist due to the demand for fertile lands. this study estimated a loss of -7.337 megatonnes of forest carbon (mt c) with an economic loss of usd -1369.38 million during 2000-2020 due to deforestation. if the business-as-usual scenario does not change in the near future, a potential carbon loss of -7.959 mt c is predicted in the upcoming 20 years. the predicted results can be used to assist as a reference in establishing a national baseline and reference level for implementing the redd+ mechanism in fiji and sustainably managing the limited pristine forest by implementing forest-related programs.",AVTAR R;RINAMALO AV;UMARHADI DA;GUPTA A;KHEDHER KM;YUNUS AP;SINGH BP;KUMAR P;SAHU N;SAKTI AD,2022,LAND,10.3390/land11081274,https://doi.org/10.3390/land11081274,Citations: 19 | Category: Majorité Sud
"Spatial Distribution And Topographic Gradient Effects Of Habitat Quality In The Chang-Zhu-Tan Urban Agglomeration, China","This study aimed to analyze spatio-temporal changes in habitat quality in chang-zhu-tan urban agglomeration during the 2000-2020 period and explore its topographic gradient effects. using land use data from this period, the invest model was employed to assess the spatio-temporal variations in habitat quality. the bivariate spatial autocorrelation model was used to analyze the spatial correlation characteristics between habitat quality and various topographical factors. additionally, terrain factor analysis was utilized to study the terrain gradient effects on habitat quality in the study area. the results reveal that: (1) the primary land use changes in the study area from 2000 to 2020 predominantly involve substantial arable land and forest conversions into urban development. (2) the average habitat quality indices for 2000, 2010, and 2020 in the chang-zhu-tan urban agglomeration stand at 0.651, 0.622, and 0.606, respectively, indicating a consistent declining trend in habitat quality. the distribution of habitat quality grades demonstrates a spatial pattern of ""lower in the central surroundings, higher in the surroundings."" (3) the chang-zhu-tan urban agglomeration shows significant positive correlations between habitat quality and topographical gradients. spatial aggregation tendencies between habitat quality and topographical gradients primarily exhibit ""high-high"" and ""low-low"" clustering. (4) the habitat quality of the chang-zhu-tan urban agglomeration exhibits a significant topographic gradient effect, primarily characterized by an increase in habitat quality with the rise of the topographic gradient. the study outcomes contribute to unveiling the spatiotemporal variations in habitat quality within the chang-zhu-tan urban agglomeration. moreover, leveraging different habitat types' distinctive terrain distribution characteristics, it proposes targeted habitat conservation measures, thereby offering theoretical support for biodiversity conservation and territorial spatial planning in the study area.",MI Y;LI S;WANG ZY,2024,SCIENTIFIC REPORTS,10.1038/s41598-024-73949-w,https://doi.org/10.1038/s41598-024-73949-w,Citations: 16 | Category: Nord uniquement
"Co-Occurrence Of Biodiversity, Carbon Storage, Coastal Protection, And Fish And Invertebrate Production To Inform Global Mangrove Conservation","Mangrove forests support unique biodiversity and provide a suite of ecosystem services (es) that benefit people. decades of continual mangrove loss and degradation have necessitated global efforts to protect and restore this important ecosystem. generating and evaluating asset maps of biodiversity and es is an important precursor to identifying locations that can deliver conservation outcomes across varying scales, such as maximising the co occurrence of specific es. we bring together global datasets on mangrove-affiliated biodiversity, carbon stocks, fish and invertebrate production, and coastal protection to provide insight into potential trade-offs, synergies and opportunities from mangrove conservation. we map opportunities where high es provision cooccurs with these areas that could be leveraged in conservation planning, and identify potential high-value opportunities for single es that might otherwise be missed with a biodiversity focus. hotspots of single es, co-occurrence of multiple es, and opportunities to simultaneously leverage biodiversity and es occurred throughout the world. for example, efforts that focus on conserving or restoring mangroves to store carbon can be targed to deliver multiple es benefits. some nations, such as vietnam, oman, ecuador and china, showed consistent (although not necessarily strong) correlations between es pairs. a lack of clear or consistent spatial trends elsewhere suggests that some nations will likely benefit more from complementarity-based approaches that focus on multiple sites with high provision of different services. individual sites within these nations, however, such as laguna de terminos in mexico still provide valuable opportunities to leverage co-benefits. ensuring that an es focused approach is complemented by strategic spatial planning is a priority, and our analyses provide a precursor towards decisions about where and how to invest.",SIEVERS M;BROWN CJ;MCGOWAN J;TURSCHWELL MP;BUELOW CA;HOLGATE B;PEARSON RM;ADAME MF;ANDRADI-BROWN DA;ARNELL A;MACKEY BG;ZU ERMGASSEN PSE;GOSLING J;MCOWEN CJ;WORTHINGTON TA;CONNOLLY RM,2023,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2023.166357,https://doi.org/10.1016/j.scitotenv.2023.166357,Citations: 21 | Category: Nord uniquement
Land Use Changes In The Coastal Zone Of China's Hebei Province And The Corresponding Impacts On Habitat Quality,"The coastal zone is a transition zone between land and sea, and has a high biodiversity. land use changes in the coastal zone will inevitably have huge impacts on habitat quality and biodiversity. however, in previous researches, land use changes in the coastal zone over long time scales were usually neglected due to available data. in addition, quantitative assessment methods have not been widely used to clarify the contributions of changes in land use on changes in habitat quality. therefore, we integrated topographic map and remote sensing data to analyze land use changes in the coastal zone of hebei province (czhp) in china from 1950 to 2017. furthermore, we used the invest model to evaluate the influence of land use changes on habitat quality. the results showed that dramatic land use changes occurred in the czhp from 1950 to 2017. the areas of wetland and idle land decreased by 78.41 and 72.03 %, respectively. substantial lands were reclaimed for as cultivated land, aquaculture, and industrial and mining land. at the same time, the areas of residential land and industrial and mining land increased by 345.63 and 975.19 %, respectively. the expansion of residential land occurred at the cost of cultivated land loss, while the increase in industrial and mining land was mainly a result of the occupation of wetland and idle land. land use changes in the czhp led to an obvious decrease in habitat quality, with an average decline of 37.37 % from 1950 to 2017.",ZHANG XR;SONG W;LANG YQ;FENG XM;YUAN QZ;WANG JT,2020,LAND USE POLICY,10.1016/j.landusepol.2020.104957,https://doi.org/10.1016/j.landusepol.2020.104957,Citations: 143 | Category: Nord uniquement
